,Environmental,Sustainable Finance,Market Initiatives,ST028,Market Initiatives Score,Sub Issue Score,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,ST023,PCAF Signatory,Field Score,SA905,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR698,GFANZ Signatory,Field Score,SA904,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR553,PRI Signatory,Field Score,ES112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR554,Equator Principles Signatory,Field Score,ES377,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR568,UNEP Finnce Init Prncpls of Rspnsbl Bankng Signtry,Field Score,SA504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,ST001,Poseidon Signatory,Field Score,SA906,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,ST008,UNEP Fin Init Prncpls Sustnble Insurance Sig,Field Score,SA920,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR569,Sustainable Stock Exchange Membership,Field Score,SA505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Market Initiatives,SR570,Exchange has ESG Listing Requirements,Field Score,SA506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Portfolio Climate Transition Risk,ST027,Portfolio Climate Transition Risk Score,Sub Issue Score,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Portfolio Climate Transition Risk,ST003,Financial Climate Stress/Scenario Testing,Field Score,SA908,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Portfolio Climate Transition Risk,ST005,Paris Agreement Capital Transition Assessment,Field Score,SA910,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Portfolio Climate Transition Risk,ST123,Mortgage Environmental Risk Policy,Field Score,SB070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,ST029,Sustainable Lending & Underwriting Score,Sub Issue Score,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR586,Attrib Lending to Env and Climate Solutions,Field Score,SA522,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR691,Sustainable/ESG Lending,Field Score,SA897,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR590,Attributable Lending to Green Buildings,Field Score,SA525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR689,Attributable Lending to Energy Efficiency,Field Score,SA895,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR690,Attributable Lending to Social Impact,Field Score,SA896,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,ST002,Equator Principles Category C Transactions Cnt,Field Score,SA907,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR583,Number of Equator Principles Category A Transctns,Field Score,SA519,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR584,Number of Equator Principles Category B Transctns,Field Score,SA520,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR588,Attributable Lending to Renewable Energy,Field Score,SA523,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR589,Attributable Lending to Sustainable Transport,Field Score,SA524,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,ST007,Sustainable/ESG Underwriting,Field Score,SA915,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Finance,Sustainable Lending & Underwriting,SR556,Offers Green Mortgage,Field Score,SA492,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,,SR238,Sustainable Product Issue Score,Issue Score,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR259,Sustainable Product Issue Disclosure,Issue Disclosure,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR480,Sustainable Product Issue Performance Score,Issue Performance Score,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR260,Sustainable Product Issue Weight,Issue Weight,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR471,Sustainable Product Issue Percentile,Issue Percentile,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR489,Sustainable Product Issue Upper Target,Issue Upper Target,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR498,Sustainable Product Issue Lower Target,Issue Lower Target,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,,SR507,Sustainable Product BI Issue Priority,Issue Priority,,55,,3,,2,2,,1,1,2,2,,4,3,1,1,,,,,,2,,4,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,3,1,,2,,1,,,,,,,6,6,6,3,,1,1,1,3,,,,,,,,,,,4,4,4,4,4,4,4,3,1,,,,3,,2,1,3,3,3,5
,Environmental,Sustainable Product,Alternative Drivetrain Technology,SR699,Alternative Drivetrain Technology Score,Sub Issue Score,,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Alternative Drivetrain Technology,SR394,Number of Plug-in Hybrids Sold,Field Score,SA355,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Alternative Drivetrain Technology,SR421,Number of Hybrid or Plug in Vehicles Sold,Field Score,SA356,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Alternative Drivetrain Technology,SR243,Number of Zero Emissions Vehicles Sold,Field Score,SA353,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Alternative Drivetrain Technology,SR248,Number of Hybrid Vehicles Sold,Field Score,SA354,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR254,Green Product Score,Sub Issue Score,,55,,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,Y,Y,Y,Y,Y,Y
,Environmental,Sustainable Product,Green Product,SR366,Product Lifecycle Design,Field Score,SA117,21,,,,Y,,,Y,Y,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,Y,Y,,,,
,Environmental,Sustainable Product,Green Product,SR401,Energy Efficient Product Offerings,Field Score,SA106,21,,Y,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,,Y,,Y,,Y,,,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,
,Environmental,Sustainable Product,Green Product,SR418,Percentage of Recyclable or Compostable Packaging,Field Score,SA402,14,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR521,Percentage Revenue Products Eco Labels,Field Score,SA116,12,,,,,,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,Y,,,,
,Environmental,Sustainable Product,Green Product,SR524,Percentage Recycled of Materials Recovered,Field Score,SA347,12,,,,Y,Y,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,
,Environmental,Sustainable Product,Green Product,SR406,Customer Efficiency Initiatives,Field Score,SA153,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,Y,Y,Y,Y
,Environmental,Sustainable Product,Green Product,SR416,Percentage Packaging from Recycled Materials,Field Score,SA400,11,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR400,Sustainable Packaging,Field Score,ES040,11,,,,,,,,,,Y,,Y,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR518,Number of Products with Eco - Labels,Field Score,SA113,10,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR520,Remanufacturing and Take Back Programs,Field Score,SA115,9,,,,Y,Y,,Y,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
,Environmental,Sustainable Product,Green Product,SR408,Number of Buildings With An Energy Rating,Field Score,SA179,8,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR522,Weight Materials Recovered Through Take Back Prog,Field Score,SA345,8,,,,Y,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,
,Environmental,Sustainable Product,Green Product,SR410,Percentage of Portfolio With An Energy Rating,Field Score,SA181,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR411,Green Lease Initiatives,Field Score,SA186,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR412,Responsible Property Investment Policy,Field Score,SA188,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR510,Pct of Floor Area Covered by Energy Certficatn,Field Score,SA475,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR402,Pct of Floor Area Covrd by Sustnabilty Certficatn,Field Score,SA474,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR407,Pct of Portfolio With Sustnabilty Certficatn,Field Score,SA178,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR397,Average Recyclability Rate of Products,Field Score,SA382,4,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR403,Number of Smart Meters Installed,Field Score,SA133,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
,Environmental,Sustainable Product,Green Product,SR404,Number of Smart Meter Customers,Field Score,SA134,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
,Environmental,Sustainable Product,Green Product,SR413,Green Chemistry Principles Used,Field Score,SA397,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR405,Smart Grid Opportunities Discussed,Field Score,SA135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
,Environmental,Sustainable Product,Green Product,SR414,Total Weight of Packaging,Field Score,SA398,3,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR226,Green Building Policy,Field Score,ES038,2,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,ST133,New Products - Climate Change,Field Score,ES042,2,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR420,Average Home Energy Rating Score,Field Score,SA304,1,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,SR535,Phones Recycled,Field Score,ES031,1,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,ST150,ICT is Compliant with Ecodesign Standards,Field Score,SA833,1,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Green Product,ST157,Batteries Comply with the App Sustnabilty Rules,Field Score,SA836,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,
,Environmental,Sustainable Product,Light Duty Vehicle Fuel Efficiency,SR548,Light Duty Vehicle Fuel Efficiency Score,Sub Issue Score,,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Light Duty Vehicle Fuel Efficiency,SR230,CAFE Light Duty Vehicles USA,Field Score,SA754,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Passenger Vehicle Fuel Efficiency,SR549,Passenger Vehicle Fuel Efficiency Score,Sub Issue Score,,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Passenger Vehicle Fuel Efficiency,SR227,CAFE Passenger Vehicles EU,Field Score,SA750,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Passenger Vehicle Fuel Efficiency,SR228,CAFE Passenger Vehicles USA,Field Score,SA749,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Environmental,Sustainable Product,Passenger Vehicle Fuel Efficiency,SR244,CAFE Passenger Vehicles China,Field Score,SA751,1,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
